name,generalization_nodes,generalization_edges,generalization_node_variables,generalization_edge_variables,g1_nodes,g1_edges,g2_nodes,g2_edges,time
2.22.0-all vs 3.11.0,649,417,63,1003,872,1630,871,586,53
2.22.0-all vs 3.12.0,647,418,61,983,872,1630,887,602,53
2.22.0-all vs 3.14.0-all,645,1007,76,606,872,1630,891,1716,64
2.22.0-all vs 3.141.0,637,411,64,973,872,1630,901,614,55
2.22.0-all vs 3.150.0-all,644,974,81,683,872,1630,1419,2943,340
2.22.0-all vs 3.3.0,665,429,55,997,872,1630,840,575,51
2.22.0-all vs 3.8.0,653,422,63,1004,872,1630,874,591,57
2.22.0-all vs 3.9.0,650,420,62,1001,872,1630,872,591,54
2.22.0-all vs 3.9.1-all,650,1042,76,598,872,1630,872,1664,62
2.22.0-all vs 3.9.1,650,422,62,998,872,1630,872,592,54
2.22.0-all vs 4.0.0-all,610,942,86,700,872,1630,1577,3876,842
2.22.0-all vs 4.0.0-alpha-3,629,407,66,972,872,1630,1050,655,74
2.22.0-all vs 4.0.0,610,384,72,1002,872,1630,1577,990,185
2.22.0-all vs 4.1.0-all,610,944,85,695,872,1630,1580,3917,808
2.22.0-all vs 4.3.0-all,564,757,81,756,872,1630,1537,3740,804
2.22.0-all vs 4.5.1-all,561,753,80,757,872,1630,1529,3753,831
2.22.0-all vs 4.5.2-all,561,753,83,767,872,1630,1529,3741,773
2.22.0-all vs 4.6.0-all,561,755,81,761,872,1630,1530,3756,797
2.22.0-all vs 4.6.0,561,277,72,1016,872,1630,1530,920,177
2.22.0-all vs 4.7.2-all,554,746,79,745,872,1630,1521,3718,802
2.22.0-all vs 4.8.1,554,274,71,1007,872,1630,1521,897,179
2.22.0 vs 3.14.0-all,645,416,77,997,872,632,891,1716,61
2.22.0 vs 4.1.0-all,610,385,83,1032,872,632,1580,3917,799
2.22.0 vs 4.5.1-all,561,276,75,946,872,632,1529,3753,853
2.33.0-all vs 1.0.11-all,613,936,48,515,878,1650,1266,2205,255
2.33.0-all vs 1.0.11,613,355,45,987,878,1650,1266,813,132
2.33.0-all vs 2.0.0-all,620,982,47,470,878,1650,1294,2311,261
2.33.0-all vs 2.0.0,620,371,44,981,878,1650,1294,822,161
2.33.0-all vs 2.10.0-all,683,1126,44,471,878,1650,1382,2504,209
2.33.0-all vs 2.10.0,683,440,42,1050,878,1650,1382,919,127
2.33.0-all vs 2.14.0-all,695,1153,42,471,878,1650,1410,2579,309
2.33.0-all vs 2.14.0,695,448,39,1062,878,1650,1410,940,147
2.33.0-all vs 2.22.0-all,801,1455,44,229,878,1650,872,1630,43
2.33.0-all vs 2.22.0,801,566,43,1050,878,1650,872,632,42
2.33.0-all vs 2.33.0,878,634,0,1006,878,1650,878,634,38
2.33.0-all vs 2.40.0-all,821,1434,27,258,878,1650,851,1568,31
2.33.0-all vs 2.40.0,821,547,24,1050,878,1650,851,581,41
2.33.0-all vs 2.45.0-all,791,1389,39,312,878,1650,849,1590,34
2.33.0-all vs 2.45.0,791,532,33,1045,878,1650,849,583,38
2.33.0-all vs 2.48.0-all,780,1359,52,365,878,1650,858,1597,43
2.33.0-all vs 2.48.0,780,517,44,1063,878,1650,858,582,43
2.33.0-all vs 2.51.0-all,778,1356,54,373,878,1650,860,1601,44
2.33.0-all vs 2.52.0-all,778,1357,54,373,878,1650,861,1604,44
2.33.0-all vs 2.52.0,778,517,44,1061,878,1650,861,582,42
2.33.0-all vs 2.53.1-all,757,1290,55,396,878,1650,838,1526,41
2.33.0-all vs 2.53.1,757,494,46,1051,878,1650,838,557,48
2.33.0-all vs 2.6.0-all,669,1107,48,470,878,1650,1358,2460,253
2.33.0-all vs 2.6.0,669,433,46,1047,878,1650,1358,911,166
2.33.0-all vs 3.0.0-all,744,1260,62,454,878,1650,847,1573,45
2.33.0-all vs 3.0.0,744,487,45,1040,878,1650,847,570,45
2.33.0-all vs 3.1.0-all,730,1241,62,454,878,1650,828,1545,42
2.33.0-all vs 3.1.0,730,484,48,1030,878,1650,828,562,51
2.33.0-all vs 3.10.0-all,706,1158,67,547,878,1650,871,1664,52
2.33.0-all vs 3.10.0,706,461,57,1047,878,1650,871,585,49
2.33.0-all vs 3.11.0-all,706,1156,67,552,878,1650,871,1667,58
2.33.0-all vs 3.11.0,706,460,58,1050,878,1650,871,586,49
2.33.0-all vs 3.12.0,704,461,57,1038,878,1650,887,602,51
2.33.0-all vs 3.13.0,702,460,57,1029,878,1650,891,604,56
2.33.0-all vs 3.14.0-all,702,1123,66,565,878,1650,891,1716,60
2.33.0-all vs 3.14.0,702,459,56,1031,878,1650,891,604,51
2.33.0-all vs 3.141.0-all,692,1102,70,596,878,1650,901,1764,63
2.33.0-all vs 3.141.0,692,454,62,1032,878,1650,901,614,54
2.33.0-all vs 3.150.0-all,685,1083,73,629,878,1650,1419,2943,356
2.33.0-all vs 3.150.0,685,446,68,1044,878,1650,1419,844,119
2.33.0-all vs 3.2.0,730,484,47,1033,878,1650,838,575,45
2.33.0-all vs 3.3.0-all,729,1236,61,458,878,1650,840,1576,46
2.33.0-all vs 3.3.0,729,483,48,1035,878,1650,840,575,48
2.33.0-all vs 3.4.0-all,727,1226,66,485,878,1650,858,1618,49
2.33.0-all vs 3.4.0,727,479,50,1037,878,1650,858,577,52
2.33.0-all vs 3.5.1-all,724,1220,68,505,878,1650,863,1640,57
2.33.0-all vs 3.5.1,724,477,52,1045,878,1650,863,584,44
2.33.0-all vs 3.7.0-all,716,1172,67,542,878,1650,879,1671,55
2.33.0-all vs 3.7.0,716,473,57,1047,878,1650,879,597,49
2.33.0-all vs 3.8.0-all,711,1161,68,549,878,1650,874,1660,53
2.33.0-all vs 3.8.0,711,465,58,1052,878,1650,874,591,47
2.33.0-all vs 3.9.0,707,465,57,1045,878,1650,872,591,44
2.33.0-all vs 3.9.1-all,707,1158,67,549,878,1650,872,1664,59
2.33.0-all vs 3.9.1,707,465,57,1046,878,1650,872,592,49
2.33.0-all vs 4.0.0-all,651,1040,76,664,878,1650,1577,3876,799
2.33.0-all vs 4.0.0-alpha-3-all,684,1090,73,605,878,1650,1050,1992,99
2.33.0-all vs 4.0.0-alpha-3,684,448,64,1034,878,1650,1050,655,74
2.33.0-all vs 4.0.0,651,421,69,1046,878,1650,1577,990,173
2.33.0-all vs 4.1.0-all,651,1041,75,662,878,1650,1580,3917,804
2.33.0-all vs 4.1.0,651,421,68,1045,878,1650,1580,991,179
2.33.0-all vs 4.10,342,96,56,710,878,1650,1136,592,187
2.33.0-all vs 4.2.0-all,647,1035,74,633,878,1650,1574,3899,678
2.33.0-all vs 4.2.0,647,418,69,1026,878,1650,1574,987,200
2.33.0-all vs 4.3.0-all,604,845,68,715,878,1650,1537,3740,873
2.33.0-all vs 4.3.0,604,306,66,1057,878,1650,1537,925,181
2.33.0-all vs 4.4.0,604,303,67,1065,878,1650,1537,929,191
2.33.0-all vs 4.5.0-all,601,840,70,725,878,1650,1528,3747,851
2.33.0-all vs 4.5.0,601,302,66,1062,878,1650,1528,919,173
2.33.0-all vs 4.5.1-all,601,840,67,718,878,1650,1529,3753,825
2.33.0-all vs 4.5.1,601,302,66,1062,878,1650,1529,919,179
2.33.0-all vs 4.5.2-all,601,840,68,725,878,1650,1529,3741,729
2.33.0-all vs 4.5.2,601,302,66,1061,878,1650,1529,916,182
2.33.0-all vs 4.5.3-all,601,843,69,715,878,1650,1529,3739,819
2.33.0-all vs 4.6.0-all,601,841,68,723,878,1650,1530,3756,818
2.33.0-all vs 4.6.0,601,302,66,1062,878,1650,1530,920,180
2.33.0-all vs 4.7.1-all,594,834,67,705,878,1650,1521,3742,812
2.33.0-all vs 4.7.1,594,299,65,1052,878,1650,1521,909,175
2.33.0-all vs 4.7.2-all,594,826,66,712,878,1650,1521,3718,752
2.33.0-all vs 4.7.2,594,299,65,1052,878,1650,1521,906,192
2.33.0-all vs 4.8.1-all,594,828,66,709,878,1650,1521,3740,740
2.33.0-all vs 4.8.1,594,301,65,1047,878,1650,1521,897,173
2.33.0-all vs 4.9.0-all,594,827,64,711,878,1650,1516,3718,746
2.33.0-all vs 4.9.0,594,299,65,1052,878,1650,1516,896,170
2.33.0-all vs 4.9.1-all,594,826,64,714,878,1650,1510,3705,759
2.33.0-all vs 4.9.1,594,298,65,1054,878,1650,1510,896,175
2.33.0 vs 1.0.11,613,355,43,225,878,634,1266,813,105
2.33.0 vs 2.14.0,695,448,40,211,878,634,1410,940,110
2.33.0 vs 2.22.0,801,566,22,52,878,634,872,632,24
2.33.0 vs 2.40.0,821,547,25,92,878,634,851,581,22
2.33.0 vs 2.51.0-all,778,516,53,1109,878,634,860,1601,40
2.33.0 vs 2.53.1,757,494,45,135,878,634,838,557,27
2.33.0 vs 3.10.0-all,706,461,64,1060,878,634,871,1664,53
2.33.0 vs 3.10.0,706,461,53,160,878,634,871,585,33
2.33.0 vs 3.12.0,704,461,54,165,878,634,887,602,36
2.33.0 vs 3.14.0-all,702,459,65,1037,878,634,891,1716,55
2.33.0 vs 3.3.0,729,483,43,138,878,634,840,575,30
2.33.0 vs 3.8.0,711,465,54,161,878,634,874,591,33
2.33.0 vs 3.9.1-all,707,465,64,1054,878,634,872,1664,50
2.33.0 vs 4.0.0,651,421,59,187,878,634,1577,990,154
2.33.0 vs 4.1.0-all,651,421,73,1057,878,634,1580,3917,777
2.33.0 vs 4.3.0-all,604,306,64,962,878,634,1537,3740,787
2.33.0 vs 4.5.1-all,601,302,64,964,878,634,1529,3753,827
2.33.0 vs 4.6.0,601,302,58,282,878,634,1530,920,153
2.40.0-all vs 1.0.11-all,598,898,54,539,851,1568,1266,2205,208
2.40.0-all vs 1.0.11,598,344,55,967,851,1568,1266,813,113
2.40.0-all vs 2.0.0-all,605,941,54,502,851,1568,1294,2311,249
2.40.0-all vs 2.0.0,605,359,54,965,851,1568,1294,822,147
2.40.0-all vs 2.10.0-all,666,1054,49,547,851,1568,1382,2504,207
2.40.0-all vs 2.10.0,666,403,51,1065,851,1568,1382,919,122
2.40.0-all vs 2.14.0,677,410,51,1084,851,1568,1410,940,123
2.40.0-all vs 2.22.0-all,746,1262,59,432,851,1568,872,1630,45
2.40.0-all vs 2.22.0,746,488,62,1086,851,1568,872,632,43
2.40.0-all vs 2.33.0,821,547,32,1070,851,1568,878,634,35
2.40.0-all vs 2.40.0,851,581,0,982,851,1568,851,581,28
2.40.0-all vs 2.45.0,817,560,19,1000,851,1568,849,583,31
2.40.0-all vs 2.48.0-all,805,1447,37,210,851,1568,858,1597,28
2.40.0-all vs 2.48.0,805,540,34,1031,851,1568,858,582,31
2.40.0-all vs 2.51.0-all,803,1444,37,216,851,1568,860,1601,31
2.40.0-all vs 2.52.0-all,803,1443,38,221,851,1568,861,1604,31
2.40.0-all vs 2.52.0,803,538,32,1031,851,1568,861,582,33
2.40.0-all vs 2.53.1-all,780,1370,40,252,851,1568,838,1526,30
2.40.0-all vs 2.53.1,780,513,34,1021,851,1568,838,557,32
2.40.0-all vs 2.6.0-all,652,1038,54,542,851,1568,1358,2460,251
2.40.0-all vs 2.6.0,652,397,55,1060,851,1568,1358,911,142
2.40.0-all vs 3.0.0-all,767,1333,49,330,851,1568,847,1573,33
2.40.0-all vs 3.0.0,767,506,36,1017,851,1568,847,570,35
2.40.0-all vs 3.1.0-all,752,1312,51,335,851,1568,828,1545,31
2.40.0-all vs 3.1.0,752,503,38,1007,851,1568,828,562,35
2.40.0-all vs 3.10.0-all,728,1221,57,452,851,1568,871,1664,43
2.40.0-all vs 3.10.0,728,477,49,1024,851,1568,871,585,39
2.40.0-all vs 3.11.0-all,728,1218,56,460,851,1568,871,1667,39
2.40.0-all vs 3.11.0,728,476,50,1027,851,1568,871,586,39
2.40.0-all vs 3.12.0,726,477,48,1008,851,1568,887,602,40
2.40.0-all vs 3.14.0-all,724,1184,55,470,851,1568,891,1716,44
2.40.0-all vs 3.14.0,724,475,47,1000,851,1568,891,604,40
2.40.0-all vs 3.141.0-all,714,1165,61,500,851,1568,901,1764,47
2.40.0-all vs 3.141.0,714,470,53,1000,851,1568,901,614,42
2.40.0-all vs 3.150.0-all,705,1138,64,543,851,1568,1419,2943,310
2.40.0-all vs 3.150.0,705,461,59,1011,851,1568,1419,844,100
2.40.0-all vs 3.2.0,752,503,39,1012,851,1568,838,575,36
2.40.0-all vs 3.3.0-all,751,1307,52,342,851,1568,840,1576,35
2.40.0-all vs 3.3.0,751,502,40,1014,851,1568,840,575,34
2.40.0-all vs 3.4.0-all,749,1295,56,371,851,1568,858,1618,37
2.40.0-all vs 3.5.1,746,496,45,1024,851,1568,863,584,37
2.40.0-all vs 3.7.0-all,738,1236,59,455,851,1568,879,1671,40
2.40.0-all vs 3.7.0,738,489,50,1033,851,1568,879,597,39
2.40.0-all vs 3.8.0-all,733,1227,60,458,851,1568,874,1660,42
2.40.0-all vs 3.8.0,733,483,51,1034,851,1568,874,591,40
2.40.0-all vs 3.9.0,729,481,49,1022,851,1568,872,591,37
2.40.0-all vs 3.9.1-all,729,1224,57,447,851,1568,872,1664,41
2.40.0-all vs 3.9.1,729,483,49,1019,851,1568,872,592,41
2.40.0-all vs 4.0.0-all,666,1072,64,598,851,1568,1577,3876,723
2.40.0-all vs 4.0.0-alpha-3-all,705,1147,65,518,851,1568,1050,1992,79
2.40.0-all vs 4.0.0-alpha-3,705,465,56,999,851,1568,1050,655,57
2.40.0-all vs 4.0.0,666,429,55,1002,851,1568,1577,990,152
2.40.0-all vs 4.1.0-all,666,1075,63,593,851,1568,1580,3917,760
2.40.0-all vs 4.1.0,666,431,56,999,851,1568,1580,991,154
2.40.0-all vs 4.10,353,100,50,687,851,1568,1136,592,183
2.40.0-all vs 4.2.0-all,662,1069,65,584,851,1568,1574,3899,621
2.40.0-all vs 4.2.0,662,428,57,994,851,1568,1574,987,165
2.40.0-all vs 4.3.0-all,618,872,61,673,851,1568,1537,3740,744
2.40.0-all vs 4.3.0,618,312,59,1042,851,1568,1537,925,164
2.40.0-all vs 4.4.0,618,310,60,1048,851,1568,1537,929,157
2.40.0-all vs 4.5.0-all,615,868,63,682,851,1568,1528,3747,734
2.40.0-all vs 4.5.0,615,309,59,1044,851,1568,1528,919,151
2.40.0-all vs 4.5.1-all,615,868,61,675,851,1568,1529,3753,816
2.40.0-all vs 4.5.1,615,309,59,1044,851,1568,1529,919,150
2.40.0-all vs 4.5.2-all,615,868,62,683,851,1568,1529,3741,676
2.40.0-all vs 4.5.2,615,309,59,1043,851,1568,1529,916,150
2.40.0-all vs 4.5.3-all,615,870,61,672,851,1568,1529,3739,762
2.40.0-all vs 4.6.0-all,615,869,62,682,851,1568,1530,3756,783
2.40.0-all vs 4.6.0,615,309,60,1045,851,1568,1530,920,156
2.40.0-all vs 4.7.1-all,607,860,61,662,851,1568,1521,3742,740
2.40.0-all vs 4.7.1,607,305,59,1032,851,1568,1521,909,156
2.40.0-all vs 4.7.2-all,607,851,60,671,851,1568,1521,3718,688
2.40.0-all vs 4.7.2,607,304,58,1033,851,1568,1521,906,153
2.40.0-all vs 4.8.1-all,607,853,60,669,851,1568,1521,3740,676
2.40.0-all vs 4.8.1,607,306,59,1029,851,1568,1521,897,158
2.40.0-all vs 4.9.0,607,304,59,1034,851,1568,1516,896,153
2.40.0-all vs 4.9.1-all,607,852,59,673,851,1568,1510,3705,703
2.40.0-all vs 4.9.1,607,304,59,1034,851,1568,1510,896,154
2.40.0 vs 1.0.11,598,344,45,190,851,581,1266,813,99
2.40.0 vs 2.14.0,677,410,41,217,851,581,1410,940,111
2.40.0 vs 2.22.0,746,488,37,120,851,581,872,632,30
2.40.0 vs 2.53.1,780,513,29,81,851,581,838,557,19
2.40.0 vs 3.10.0-all,728,477,53,1048,851,581,871,1664,43
2.40.0 vs 3.10.0,728,477,42,119,851,581,871,585,25
2.40.0 vs 3.12.0,726,477,43,124,851,581,887,602,27
2.40.0 vs 3.14.0-all,724,475,53,1025,851,581,891,1716,41
2.40.0 vs 3.3.0,751,502,31,89,851,581,840,575,22
2.40.0 vs 3.8.0,733,483,43,116,851,581,874,591,26
2.40.0 vs 3.9.1-all,729,483,53,1037,851,581,872,1664,41
2.40.0 vs 4.0.0,666,429,49,149,851,581,1577,990,142
2.40.0 vs 4.1.0-all,666,431,60,1035,851,581,1580,3917,786
2.40.0 vs 4.3.0-all,618,312,52,999,851,581,1537,3740,723
2.40.0 vs 4.5.1-all,615,309,52,937,851,581,1529,3753,846
2.45.0-all vs 1.0.11-all,575,869,55,548,849,1590,1266,2205,226
2.45.0-all vs 1.0.11,575,335,55,954,849,1590,1266,813,138
2.45.0-all vs 2.0.0-all,582,911,55,514,849,1590,1294,2311,270
2.45.0-all vs 2.0.0,582,350,53,951,849,1590,1294,822,170
2.45.0-all vs 2.10.0-all,640,1022,50,562,849,1590,1382,2504,253
2.45.0-all vs 2.10.0,640,393,51,1055,849,1590,1382,919,143
2.45.0-all vs 2.14.0-all,651,1047,51,581,849,1590,1410,2579,292
2.45.0-all vs 2.14.0,651,400,51,1084,849,1590,1410,940,139
2.45.0-all vs 2.22.0-all,717,1221,67,478,849,1590,872,1630,47
2.45.0-all vs 2.22.0,717,474,66,1092,849,1590,872,632,49
2.45.0-all vs 2.33.0,791,532,39,1077,849,1590,878,634,39
2.45.0-all vs 2.40.0-all,817,1498,23,114,849,1590,851,1568,34
2.45.0-all vs 2.40.0,817,560,15,1011,849,1590,851,581,33
2.45.0-all vs 2.45.0,849,583,0,1002,849,1590,849,583,35
2.45.0-all vs 2.48.0-all,835,1536,22,105,849,1590,858,1597,34
2.45.0-all vs 2.48.0,835,563,19,1036,849,1590,858,582,35
2.45.0-all vs 2.51.0-all,833,1530,25,120,849,1590,860,1601,28
2.45.0-all vs 2.52.0-all,833,1529,26,125,849,1590,861,1604,33
2.45.0-all vs 2.52.0,833,559,20,1043,849,1590,861,582,33
2.45.0-all vs 2.53.1-all,810,1454,27,159,849,1590,838,1526,31
2.45.0-all vs 2.53.1,810,532,22,1037,849,1590,838,557,34
2.45.0-all vs 2.6.0-all,627,1007,55,557,849,1590,1358,2460,271
2.45.0-all vs 2.6.0,627,388,53,1049,849,1590,1358,911,172
2.45.0-all vs 3.0.0-all,796,1401,42,282,849,1590,847,1573,34
2.45.0-all vs 3.0.0,796,525,29,1039,849,1590,847,570,34
2.45.0-all vs 3.1.0-all,781,1377,44,292,849,1590,828,1545,33
2.45.0-all vs 3.1.0,781,520,31,1032,849,1590,828,562,36
2.45.0-all vs 3.10.0-all,756,1277,54,440,849,1590,871,1664,41
2.45.0-all vs 3.10.0,756,493,45,1051,849,1590,871,585,41
2.45.0-all vs 3.11.0-all,756,1276,53,443,849,1590,871,1667,50
2.45.0-all vs 3.11.0,756,494,45,1050,849,1590,871,586,38
2.45.0-all vs 3.12.0,754,493,44,1041,849,1590,887,602,41
2.45.0-all vs 3.14.0-all,752,1242,54,457,849,1590,891,1716,42
2.45.0-all vs 3.14.0,752,493,44,1028,849,1590,891,604,41
2.45.0-all vs 3.141.0-all,740,1219,59,492,849,1590,901,1764,47
2.45.0-all vs 3.141.0,740,486,50,1031,849,1590,901,614,41
2.45.0-all vs 3.150.0-all,731,1188,65,555,849,1590,1419,2943,332
2.45.0-all vs 3.150.0,731,475,58,1050,849,1590,1419,844,112
2.45.0-all vs 3.2.0,781,520,32,1037,849,1590,838,575,31
2.45.0-all vs 3.3.0-all,780,1374,47,304,849,1590,840,1576,34
2.45.0-all vs 3.3.0,780,521,33,1035,849,1590,840,575,36
2.45.0-all vs 3.4.0-all,778,1359,53,344,849,1590,858,1618,38
2.45.0-all vs 3.5.1-all,775,1355,57,367,849,1590,863,1640,43
2.45.0-all vs 3.5.1,775,512,38,1052,849,1590,863,584,39
2.45.0-all vs 3.7.0-all,766,1292,56,446,849,1590,879,1671,43
2.45.0-all vs 3.7.0,766,505,45,1061,849,1590,879,597,43
2.45.0-all vs 3.8.0-all,761,1285,57,444,849,1590,874,1660,40
2.45.0-all vs 3.8.0,761,501,46,1058,849,1590,874,591,43
2.45.0-all vs 3.9.0,757,499,45,1045,849,1590,872,591,41
2.45.0-all vs 3.9.1-all,757,1280,54,435,849,1590,872,1664,43
2.45.0-all vs 3.9.1,757,499,45,1046,849,1590,872,592,41
2.45.0-all vs 4.0.0-all,687,1116,66,620,849,1590,1577,3876,693
2.45.0-all vs 4.0.0-alpha-3-all,731,1197,64,525,849,1590,1050,1992,74
2.45.0-all vs 4.0.0-alpha-3,731,479,54,1037,849,1590,1050,655,54
2.45.0-all vs 4.0.0,687,441,58,1050,849,1590,1577,990,171
2.45.0-all vs 4.1.0-all,687,1119,65,616,849,1590,1580,3917,775
2.45.0-all vs 4.1.0,687,443,59,1047,849,1590,1580,991,155
2.45.0-all vs 4.10,365,104,50,711,849,1590,1136,592,192
2.45.0-all vs 4.2.0-all,683,1113,67,607,849,1590,1574,3899,579
2.45.0-all vs 4.2.0,683,440,60,1042,849,1590,1574,987,179
2.45.0-all vs 4.3.0-all,639,914,62,697,849,1590,1537,3740,721
2.45.0-all vs 4.3.0,639,322,62,1093,849,1590,1537,925,180
2.45.0-all vs 4.4.0,639,320,63,1099,849,1590,1537,929,172
2.45.0-all vs 4.5.0-all,632,899,62,704,849,1590,1528,3747,810
2.45.0-all vs 4.5.0,632,315,61,1092,849,1590,1528,919,188
2.45.0-all vs 4.5.1-all,632,899,60,697,849,1590,1529,3753,750
2.45.0-all vs 4.5.1,632,315,62,1093,849,1590,1529,919,158
2.45.0-all vs 4.5.2-all,632,899,61,705,849,1590,1529,3741,695
2.45.0-all vs 4.5.2,632,315,61,1091,849,1590,1529,916,161
2.45.0-all vs 4.5.3-all,632,901,60,694,849,1590,1529,3739,720
2.45.0-all vs 4.6.0-all,632,900,62,705,849,1590,1530,3756,743
2.45.0-all vs 4.6.0,632,315,62,1093,849,1590,1530,920,158
2.45.0-all vs 4.7.1-all,623,889,59,680,849,1590,1521,3742,762
2.45.0-all vs 4.7.1,623,310,61,1078,849,1590,1521,909,184
2.45.0-all vs 4.7.2-all,623,880,59,691,849,1590,1521,3718,636
2.45.0-all vs 4.7.2,623,309,60,1079,849,1590,1521,906,158
2.45.0-all vs 4.8.1-all,623,882,59,689,849,1590,1521,3740,648
2.45.0-all vs 4.8.1,623,311,61,1075,849,1590,1521,897,178
2.45.0-all vs 4.9.0,619,309,61,1063,849,1590,1516,896,155
2.45.0-all vs 4.9.1-all,619,874,56,675,849,1590,1510,3705,687
2.45.0-all vs 4.9.1,619,309,61,1063,849,1590,1510,896,174
2.45.0 vs 1.0.11,575,335,45,196,849,583,1266,813,115
2.45.0 vs 2.0.0-all,582,350,49,872,849,583,1294,2311,249
2.45.0 vs 2.0.0,582,350,42,180,849,583,1294,822,140
2.45.0 vs 2.10.0-all,640,393,41,982,849,583,1382,2504,216
2.45.0 vs 2.10.0,640,393,38,214,849,583,1382,919,133
2.45.0 vs 2.14.0,651,400,42,222,849,583,1410,940,123
2.45.0 vs 2.22.0-all,717,474,46,1008,849,583,872,1630,47
2.45.0 vs 2.22.0,717,474,39,124,849,583,872,632,32
2.45.0 vs 2.33.0,791,532,29,98,849,583,878,634,26
2.45.0 vs 2.40.0,817,560,11,27,849,583,851,581,21
2.45.0 vs 2.48.0-all,835,563,20,1043,849,583,858,1597,33
2.45.0 vs 2.48.0,835,563,17,34,849,583,858,582,19
2.45.0 vs 2.51.0-all,833,560,23,1052,849,583,860,1601,35
2.45.0 vs 2.52.0-all,833,559,24,1057,849,583,861,1604,33
2.45.0 vs 2.53.1,810,532,23,67,849,583,838,557,19
2.45.0 vs 2.6.0-all,627,388,44,960,849,583,1358,2460,256
2.45.0 vs 2.6.0,627,388,38,212,849,583,1358,911,153
2.45.0 vs 3.0.0-all,796,525,45,1072,849,583,847,1573,36
2.45.0 vs 3.0.0,796,525,31,76,849,583,847,570,21
2.45.0 vs 3.1.0-all,781,520,43,1052,849,583,828,1545,33
2.45.0 vs 3.1.0,781,520,29,77,849,583,828,562,21
2.45.0 vs 3.10.0-all,756,493,53,1079,849,583,871,1664,41
2.45.0 vs 3.10.0,756,493,42,118,849,583,871,585,25
2.45.0 vs 3.11.0,756,494,42,117,849,583,871,586,27
2.45.0 vs 3.12.0,754,493,42,123,849,583,887,602,25
2.45.0 vs 3.14.0-all,752,493,53,1054,849,583,891,1716,44
2.45.0 vs 3.14.0,752,493,42,124,849,583,891,604,26
2.45.0 vs 3.141.0-all,740,487,52,1056,849,583,901,1764,45
2.45.0 vs 3.141.0,740,486,42,129,849,583,901,614,27
2.45.0 vs 3.150.0-all,731,475,57,1084,849,583,1419,2943,273
2.45.0 vs 3.150.0,731,475,47,147,849,583,1419,844,82
2.45.0 vs 3.3.0-all,780,521,46,1058,849,583,840,1576,36
2.45.0 vs 3.3.0,780,521,30,80,849,583,840,575,21
2.45.0 vs 3.4.0-all,778,513,53,1085,849,583,858,1618,37
2.45.0 vs 3.7.0-all,766,505,53,1073,849,583,879,1671,39
2.45.0 vs 3.8.0-all,761,501,54,1067,849,583,874,1660,39
2.45.0 vs 3.8.0,761,501,42,111,849,583,874,591,23
2.45.0 vs 3.9.0,757,499,42,112,849,583,872,591,25
2.45.0 vs 3.9.1-all,757,499,53,1068,849,583,872,1664,39
2.45.0 vs 3.9.1,757,499,42,113,849,583,872,592,24
2.45.0 vs 4.0.0-all,687,441,64,1085,849,583,1577,3876,650
2.45.0 vs 4.0.0-alpha-3-all,731,479,56,1063,849,583,1050,1992,72
2.45.0 vs 4.0.0-alpha-3,731,479,42,133,849,583,1050,655,41
2.45.0 vs 4.0.0,687,441,51,156,849,583,1577,990,140
2.45.0 vs 4.1.0-all,687,443,63,1083,849,583,1580,3917,673
2.45.0 vs 4.10,365,104,43,228,849,583,1136,592,150
2.45.0 vs 4.2.0-all,683,440,62,1064,849,583,1574,3899,549
2.45.0 vs 4.2.0,683,440,51,145,849,583,1574,987,146
2.45.0 vs 4.3.0-all,639,322,55,1048,849,583,1537,3740,649
2.45.0 vs 4.3.0,639,322,50,252,849,583,1537,925,139
2.45.0 vs 4.4.0,639,320,51,258,849,583,1537,929,149
2.45.0 vs 4.5.0-all,632,315,57,980,849,583,1528,3747,721
2.45.0 vs 4.5.0,632,315,51,254,849,583,1528,919,134
2.45.0 vs 4.5.1-all,632,315,55,973,849,583,1529,3753,727
2.45.0 vs 4.5.2-all,632,315,56,981,849,583,1529,3741,629
2.45.0 vs 4.5.2,632,315,51,253,849,583,1529,916,143
2.45.0 vs 4.5.3-all,632,317,56,1034,849,583,1529,3739,686
2.45.0 vs 4.6.0-all,632,315,57,983,849,583,1530,3756,699
2.45.0 vs 4.6.0,632,315,51,254,849,583,1530,920,140
2.45.0 vs 4.7.1-all,623,310,56,961,849,583,1521,3742,693
2.45.0 vs 4.7.1,623,310,50,249,849,583,1521,909,145
2.45.0 vs 4.7.2-all,623,309,56,1016,849,583,1521,3718,627
2.45.0 vs 4.8.1-all,623,311,56,1015,849,583,1521,3740,600
2.45.0 vs 4.8.1,623,311,50,246,849,583,1521,897,140
2.45.0 vs 4.9.1,619,309,50,247,849,583,1510,896,164
2.48.0-all vs 1.0.11,568,328,61,960,858,1597,1266,813,127
2.48.0-all vs 2.0.0,575,342,60,960,858,1597,1294,822,160
2.48.0-all vs 2.14.0,645,390,60,1099,858,1597,1410,940,135
2.48.0-all vs 2.22.0-all,708,1195,79,526,858,1597,872,1630,53
2.48.0-all vs 2.22.0,708,461,78,1117,858,1597,872,632,50
2.48.0-all vs 2.33.0,780,517,52,1106,858,1597,878,634,39
2.48.0-all vs 2.40.0,805,540,31,1051,858,1597,851,581,34
2.48.0-all vs 2.51.0-all,856,1588,4,21,858,1597,860,1601,26
2.48.0-all vs 2.53.1,832,550,6,1011,858,1597,838,557,32
